onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
131.4366054534912	0	feedback	108	-0.003061	0.061931	-0.064992	-0.1022639657786448	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
132.63068795204163	0	feedback	109	0.014459	0.023455	-0.008996	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
133.79431986808777	0	feedback	110	0.023006	0.020878	0.002127999999999998	-0.0519213479890809	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
135.03402876853943	0	feedback	111	-0.036244	0.030035	-0.066279	-0.0388412685098719	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
136.20214700698853	0	feedback	112	0.074446	0.039299	0.035147	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
137.44402647018433	0	feedback	113	-0.024194	-0.07544	0.05124599999999999	0.2156946917260082	1	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
138.6331388950348	0	feedback	114	0.039841	-0.020025	0.059866	0.0	1	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
139.81834363937378	0	feedback	115	-0.043127	0.06139	-0.104517	0.0	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
141.04044914245603	0	feedback	116	-0.05236	0.017541	-0.06990099999999999	0.0	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
142.23826599121094	0	feedback	117	-0.04059	-0.044431	0.003840999999999997	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
143.42842435836792	0	feedback	118	0.029371	0.035241	-0.00587	0.0224248311382769	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
144.64240217208862	0	feedback	119	-0.101321	-0.020594	-0.080727	-0.0120660232728483	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
145.7965950965881	0	feedback	120	-0.032087	0.004682	-0.036768999999999996	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
147.02146077156067	0	feedback	121	-0.045946	-0.00856	-0.037386	-0.2193665832998592	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
148.19394612312317	0	feedback	122	-0.068817	0.003063	-0.07188	0.0	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
149.4058084487915	0	feedback	123	0.044531	-0.034444	0.078975	0.0	1	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
150.65939450263977	0	feedback	124	0.037186	0.026748	0.010437999999999996	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
151.79645490646362	0	feedback	125	0.000704	0.114229	-0.113525	0.059548041126535	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
153.06507635116577	0	feedback	126	-0.033351	-0.013448	-0.019902999999999997	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
154.19846987724304	0	feedback	127	-0.012695	-0.032002	0.019307000000000005	-0.1101999307583831	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
155.41716980934143	0	feedback	128	-0.023835	-0.012381	-0.011453999999999999	0.0069984787174113	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
156.6580262184143	0	feedback	129	-0.002856	0.023762	-0.026618	-0.0633416531163364	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
157.82769322395325	0	feedback	130	-0.021361	0.007958	-0.029319	-0.2162307160612041	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
159.02340984344482	0	feedback	131	-0.051528	-0.038549	-0.012978999999999997	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
160.25205302238464	0	feedback	132	-0.031284	-0.069051	0.037767	-0.0784252611708628	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
161.42929911613464	0	feedback	133	0.013492	0.010564	0.002928	0.1403378179521652	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
162.63148498535156	0	feedback	134	0.08707	0.01764	0.06942999999999999	0.1575055097802624	1	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
163.85206985473633	0	feedback	135	-0.015014	-0.013102	-0.0019119999999999988	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
165.0000786781311	0	feedback	136	-0.046627	0.002242	-0.048869	-0.0109025110034948	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
166.23598313331604	0	feedback	137	-0.085373	-0.056391	-0.028982000000000008	-0.3138628815659181	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
167.44992899894714	0	feedback	138	-0.010067	-0.005947	-0.0041199999999999995	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
168.63727712631226	0	feedback	139	-0.074242	-0.01418	-0.060062000000000004	-0.0240766030330633	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
169.84419703483582	0	feedback	140	-0.07376	0.020467	-0.094227	0.0	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
171.0366473197937	0	feedback	141	-0.102116	-0.039344	-0.062772	0.0	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
172.24123978614807	0	feedback	142	0.061713	-0.061642	0.12335499999999999	0.0	1	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
173.44439363479614	0	feedback	143	-0.103776	-0.015024	-0.088752	0.0	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
174.64177680015564	0	feedback	144	-0.127878	-0.104427	-0.023450999999999986	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
175.82344961166382	0	feedback	145	-0.008978	-0.066851	0.057872999999999994	-0.1372718169848555	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
176.9899091720581	0	feedback	146	-0.047357	-0.024754	-0.022603	0.1938541747027778	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
178.212379693985	0	feedback	147	-0.049635	0.041157	-0.090792	0.0580924787583703	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
179.4358034133911	0	feedback	148	-0.083935	-0.015195	-0.06874	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
