volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
114,10,138.6331388950348,139.83314008712767,0.039841,-0.020025,feedback,18,14,False,0.0,0.3333333333333333,-0.3333333333333333
115,10,139.81834363937378,141.01834578514098,-0.043127,0.06139,feedback,19,14,False,0.0,0.3333333333333333,-0.3333333333333333
116,10,141.04044914245605,142.24045033454894,-0.05236,0.017541,feedback,19,15,False,0.0,0.3333333333333333,-0.3333333333333333
117,10,142.23826599121094,143.43826718330382,-0.04059,-0.044431,feedback,19,16,False,0.0,0.3333333333333333,-0.3333333333333333
118,10,143.42842435836792,144.62842531204222,0.029371,0.035241,feedback,19,16,False,0.022424831138276938,0.3333333333333333,-0.3333333333333333
119,10,144.64240217208862,145.8424033641815,-0.101321,-0.020594,feedback,19,16,False,-0.012066023272848395,0.3333333333333333,-0.3333333333333333
120,10,145.79659509658813,146.99659605026244,-0.032087,0.004682,feedback,19,17,False,0.0,0.3333333333333333,-0.3333333333333333
121,10,147.02146077156067,148.22146172523497,-0.045946,-0.00856,feedback,19,17,False,-0.21936658329985922,0.3333333333333333,-0.3333333333333333
122,10,148.19394612312317,149.39394731521605,-0.068817,0.003063,feedback,19,18,False,0.0,0.3333333333333333,-0.3333333333333333
123,10,149.4058084487915,150.6058096408844,0.044531,-0.034444,feedback,19,19,False,0.0,0.3333333333333333,-0.3333333333333333
124,10,150.65939450263977,151.85939593315123,0.037186,0.026748,feedback,20,19,False,0.0,0.3333333333333333,-0.3333333333333333
125,10,151.79645490646362,152.9964560985565,0.000704,0.114229,feedback,20,19,False,0.059548041126535,0.3333333333333333,-0.3333333333333333
126,10,153.06507635116577,154.26507754325866,-0.033351,-0.013448,feedback,20,20,False,0.0,0.3333333333333333,-0.3333333333333333
127,10,154.19846987724304,155.3984713077545,-0.012695,-0.032002,feedback,20,20,False,-0.11019993075838314,0.3333333333333333,-0.3333333333333333
128,10,155.41716980934143,156.61717076301574,-0.023835,-0.012381,feedback,20,20,False,0.006998478717411361,0.3333333333333333,-0.3333333333333333
129,10,156.6580262184143,157.8580274105072,-0.002856,0.023762,feedback,20,20,False,-0.06334165311633641,0.3333333333333333,-0.3333333333333333
130,10,157.82769322395325,159.0276946544647,-0.021361,0.007958,feedback,20,20,False,-0.21623071606120414,0.3333333333333333,-0.3333333333333333
131,10,159.02340984344482,160.2234110355377,-0.051528,-0.038549,feedback,20,21,False,0.0,0.3333333333333333,-0.3333333333333333
132,10,160.25205302238464,161.45205421447753,-0.031284,-0.069051,feedback,20,21,False,-0.07842526117086289,0.3333333333333333,-0.3333333333333333
