onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
2.416086435317993	0	baseline	145	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.432760238647461	0	baseline	146	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.4494307041168213	0	baseline	147	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.4661130905151367	0	baseline	148	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.4827747344970703	0	baseline	149	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.4994444847106934	0	baseline	150	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.516099452972412	0	baseline	151	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.5327749252319336	0	baseline	152	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.5494399070739746	0	baseline	153	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.566114664077759	0	baseline	154	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.58276915550232	0	baseline	155	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.599440097808838	0	baseline	156	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.616112232208252	0	baseline	157	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.632781982421875	0	baseline	158	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.6494429111480717	0	baseline	159	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.6661148071289062	0	baseline	160	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.6827778816223145	0	baseline	161	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.6994452476501465	0	baseline	162	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.7161104679107666	0	baseline	163	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.732773542404175	0	baseline	164	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.749438524246216	0	baseline	165	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
