volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
66,7.5,79.75128817558289,80.95128960609436,0.0,0.616934,feedback,0,5,False,-0.33180530531231434,0.3333333333333333,-0.3333333333333333
67,7.5,80.95353579521179,82.15353698730469,0.0,0.140174,feedback,0,6,False,0.0,0.3333333333333333,-0.3333333333333333
68,7.5,82.15080618858337,83.35080761909485,0.0,-0.062123,feedback,0,6,False,-0.00980198018978119,0.3333333333333333,-0.3333333333333333
69,7.5,83.36797189712524,84.56797308921814,0.0,0.154114,feedback,0,6,False,-0.005397556013888521,0.3333333333333333,-0.3333333333333333
70,7.5,84.56863522529602,85.76863641738892,0.0,0.467886,feedback,0,6,False,-0.016174321854685987,0.3333333333333333,-0.3333333333333333
71,7.5,85.76817297935486,86.96817417144776,0.0,0.368895,feedback,0,6,False,-0.04889229596597584,0.3333333333333333,-0.3333333333333333
72,7.5,86.96870470046997,88.16870589256287,0.0,0.307015,feedback,0,6,False,-0.07468810319206166,0.3333333333333333,-0.3333333333333333
73,7.5,88.1847276687622,89.3847288608551,0.0,0.582771,feedback,0,6,False,-0.09645498966505413,0.3333333333333333,-0.3333333333333333
74,7.5,89.3846983909607,90.58469982147217,0.0,0.421171,feedback,0,6,False,-0.1372065541290696,0.3333333333333333,-0.3333333333333333
75,7.5,90.60099077224731,91.80099196434021,0.0,0.401711,feedback,0,6,False,-0.16706692363126488,0.3333333333333333,-0.3333333333333333
76,7.5,91.78562688827515,92.9856285572052,0.0,0.093722,feedback,0,6,False,-0.19476731660963598,0.3333333333333333,-0.3333333333333333
77,7.5,93.00117063522339,94.20117182731629,0.0,0.112714,feedback,0,6,False,-0.20141206078832913,0.3333333333333333,-0.3333333333333333
78,7.5,94.20162153244019,95.40162272453308,0.0,0.250275,feedback,0,6,False,-0.209293839114631,0.3333333333333333,-0.3333333333333333
79,7.5,95.40133929252625,96.60134048461914,0.0,-0.041456,feedback,0,6,False,-0.2267948777665742,0.3333333333333333,-0.3333333333333333
80,7.5,96.60152864456177,97.80152983665467,0.0,0.153671,feedback,0,6,False,-0.2238959743269377,0.3333333333333333,-0.3333333333333333
81,7.5,97.81852269172668,99.01852412223816,0.0,0.416588,feedback,0,6,False,-0.2347910094593937,0.3333333333333333,-0.3333333333333333
82,7.5,99.01816201210022,100.2181634426117,0.0,0.266752,feedback,0,6,False,-0.2639218562876256,0.3333333333333333,-0.3333333333333333
83,7.5,100.21927857398987,101.41927976608277,0.0,0.308078,feedback,0,6,False,-0.2825750859848895,0.3333333333333333,-0.3333333333333333
84,7.5,101.43451595306396,102.63451714515686,0.0,1.027267,feedback,0,6,False,-0.3044173375062355,0.3333333333333333,-0.3333333333333333
